Nitrogen,Phosphorus,Potassium,temperature,humidity,ph,rainfall,label
61.04,37.18,34.55,21.06,59.86,6.8,99.97,Mustard
59.41,32.63,31.31,18.36,59.77,6.4,97.13,Mustard
59.01,36.05,33.51,20.52,59.01,7.01,92.85,Mustard
57.53,36.02,34.95,21.46,58.81,6.36,89.29,Mustard
58.15,39.05,33.51,19.34,58.71,6.64,104.42,Mustard
62.46,40.0,38.84,19.73,56.94,6.64,102.77,Mustard
64.02,35.78,35.2,17.95,61.82,6.85,101.64,Mustard
61.83,38.1,34.78,17.6,60.1,6.99,93.64,Mustard
55.87,36.57,34.21,22.85,60.89,6.73,97.26,Mustard
58.07,35.25,37.59,20.66,58.76,6.63,89.56,Mustard
64.09,35.06,35.87,16.77,58.73,6.81,110.61,Mustard
62.32,34.53,37.11,18.26,60.74,6.73,102.7,Mustard
57.71,34.91,34.17,20.32,60.37,6.99,93.34,Mustard
62.47,35.62,31.94,18.85,61.02,6.73,90.82,Mustard
61.37,34.97,33.65,21.78,56.58,6.82,101.27,Mustard
58.79,34.27,36.23,20.75,57.61,6.62,103.04,Mustard
56.78,35.41,34.83,20.62,60.75,6.57,91.25,Mustard
60.48,35.29,34.43,20.26,56.58,6.67,86.55,Mustard
61.16,34.63,35.42,19.92,61.2,6.72,96.86,Mustard
58.25,33.39,36.63,20.94,61.62,7.13,93.29,Mustard
60.46,32.72,34.89,17.46,62.05,6.57,90.35,Mustard
60.29,33.68,33.61,21.41,55.95,7.02,102.45,Mustard
60.2,33.87,33.98,18.6,58.34,7.21,98.39,Mustard
61.25,33.59,35.44,20.81,64.32,6.79,97.13,Mustard
62.77,34.8,37.72,17.54,58.87,6.63,104.48,Mustard
61.67,33.41,34.45,20.02,61.29,6.97,104.5,Mustard
56.93,35.33,35.61,20.24,59.14,6.39,91.18,Mustard
63.04,33.32,36.84,20.43,60.98,6.59,106.59,Mustard
52.3,33.23,34.77,20.69,58.67,6.68,97.83,Mustard
57.19,33.91,35.62,18.81,58.57,6.91,88.24,Mustard
57.46,38.21,36.39,20.02,61.15,7.06,102.58,Mustard
58.31,34.67,33.22,20.91,60.62,6.48,105.03,Mustard
56.64,38.45,34.23,19.44,61.33,6.55,101.46,Mustard
59.34,34.22,33.33,19.72,58.03,6.88,98.05,Mustard
58.46,37.78,34.27,19.88,60.37,6.61,100.41,Mustard
59.91,37.25,34.81,22.79,61.15,7.23,96.57,Mustard
61.4,34.94,34.31,20.04,58.93,6.65,99.36,Mustard
54.74,33.74,34.76,22.01,57.52,6.12,89.83,Mustard
61.22,34.39,33.92,23.54,59.53,6.85,97.76,Mustard
59.32,34.47,35.69,22.54,59.87,6.25,107.34,Mustard
61.55,35.01,35.07,20.18,61.49,6.95,95.93,Mustard
65.69,36.32,32.51,21.39,59.08,6.89,106.46,Mustard
59.89,36.33,35.93,18.91,62.96,6.5,112.08,Mustard
55.52,34.8,32.08,19.34,57.33,6.37,101.44,Mustard
61.22,34.99,36.3,18.79,60.61,6.8,97.39,Mustard
58.87,36.9,34.25,20.08,60.37,6.68,97.73,Mustard
52.76,33.69,33.77,20.64,55.0,6.83,105.44,Mustard
58.64,32.08,36.1,21.7,59.47,6.46,89.53,Mustard
51.46,34.02,33.52,20.18,62.04,6.72,101.73,Mustard
58.9,32.53,35.31,22.92,60.1,6.86,99.28,Mustard
58.32,38.35,33.08,19.35,61.53,6.78,100.62,Mustard
62.59,35.22,33.96,20.15,60.6,6.63,113.16,Mustard
60.93,35.83,37.5,19.8,61.36,6.24,103.53,Mustard
57.33,34.73,31.68,20.87,59.77,7.05,99.88,Mustard
59.38,35.62,36.56,19.91,60.28,6.78,95.12,Mustard
63.89,38.15,36.82,21.25,58.7,6.67,99.56,Mustard
57.75,36.25,35.72,23.14,60.04,6.45,111.61,Mustard
60.08,35.72,35.82,20.56,61.22,6.75,93.21,Mustard
59.69,35.11,33.76,19.34,59.12,6.8,104.86,Mustard
59.24,34.62,35.05,21.3,62.27,7.16,104.04,Mustard
67.1,32.57,30.0,21.2,59.11,6.57,102.08,Mustard
64.54,35.29,36.06,22.21,62.19,6.99,94.43,Mustard
65.32,32.66,33.52,18.76,61.35,6.68,98.93,Mustard
59.71,33.7,34.39,20.72,58.68,6.91,90.96,Mustard
61.67,31.8,35.71,17.92,62.97,6.48,112.93,Mustard
59.79,36.17,34.06,20.66,59.08,6.46,93.39,Mustard
59.19,35.43,35.47,21.02,59.33,6.91,99.45,Mustard
63.07,37.84,32.96,20.33,61.93,6.79,111.16,Mustard
63.41,35.39,37.59,23.88,59.78,6.62,88.45,Mustard
62.61,34.98,34.55,22.8,62.4,6.73,98.92,Mustard
60.19,33.31,33.22,22.43,62.49,6.44,97.06,Mustard
59.76,36.93,34.24,23.69,58.04,6.92,91.49,Mustard
54.15,33.24,33.35,19.79,59.49,7.04,104.37,Mustard
59.44,33.75,34.27,17.95,60.35,6.83,94.51,Mustard
58.26,37.13,34.81,18.8,59.43,6.6,94.64,Mustard
56.45,33.3,32.84,20.42,59.72,6.58,108.9,Mustard
59.1,33.95,34.71,19.21,58.64,6.63,93.38,Mustard
53.57,39.72,36.97,19.54,57.01,7.12,95.5,Mustard
60.76,34.32,35.19,20.11,62.78,6.94,102.82,Mustard
56.94,34.12,34.0,21.86,59.34,6.49,104.93,Mustard
55.18,34.1,36.77,20.38,60.89,7.22,97.34,Mustard
60.63,36.14,35.81,21.57,58.62,6.87,98.59,Mustard
62.74,34.5,34.56,19.53,60.05,6.84,96.04,Mustard
60.48,35.27,34.6,18.0,56.94,6.62,83.48,Mustard
62.53,33.88,36.06,17.28,60.46,7.07,103.29,Mustard
60.94,37.08,34.61,16.85,65.0,6.9,96.38,Mustard
62.16,34.19,36.36,19.88,58.12,6.49,87.6,Mustard
62.78,34.43,37.13,19.74,60.17,6.85,96.4,Mustard
57.38,34.4,33.09,18.15,62.41,6.86,101.03,Mustard
58.58,33.63,35.72,18.87,59.26,6.95,102.0,Mustard
59.21,35.68,35.32,22.14,60.59,6.53,92.41,Mustard
60.58,36.15,35.59,19.61,62.74,6.81,97.52,Mustard
59.99,34.41,34.24,20.56,59.61,6.78,95.94,Mustard
58.6,35.23,33.13,21.26,57.84,6.48,99.37,Mustard
57.8,35.76,31.74,17.25,59.31,6.97,97.78,Mustard
63.7,33.62,34.74,19.6,60.96,6.78,102.24,Mustard
55.36,34.58,34.79,19.83,62.15,6.83,108.92,Mustard
58.51,37.21,34.28,20.97,56.57,6.77,105.49,Mustard
57.76,33.17,32.94,19.85,60.66,6.68,96.7,Mustard
61.43,33.46,33.62,18.45,58.14,6.91,97.52,Mustard
60.14,35.51,36.4,21.22,59.44,6.65,114.01,Mustard
63.79,34.46,35.51,20.28,61.14,6.89,105.81,Mustard
58.91,35.38,34.35,20.6,60.73,6.92,99.39,Mustard
60.87,36.83,35.8,20.74,58.43,7.09,92.37,Mustard
54.1,33.99,36.59,19.35,61.99,6.57,97.42,Mustard
61.38,38.29,34.39,21.96,58.9,6.7,100.77,Mustard
54.81,36.03,35.75,20.56,60.75,6.61,94.86,Mustard
63.12,35.82,35.61,20.73,59.78,6.88,98.01,Mustard
52.29,33.71,35.57,20.03,58.74,6.12,91.22,Mustard
66.75,33.43,36.06,20.33,59.67,6.6,99.72,Mustard
57.15,33.72,30.69,19.57,63.41,6.9,98.33,Mustard
63.52,33.73,36.03,21.54,57.49,6.75,116.82,Mustard
60.33,36.63,34.91,20.9,61.58,6.61,111.95,Mustard
59.0,36.16,32.92,20.41,62.1,6.43,90.06,Mustard
55.59,35.62,33.75,18.43,60.15,6.05,101.67,Mustard
66.82,34.5,36.64,18.59,60.06,6.61,98.85,Mustard
55.8,33.1,32.87,21.99,60.7,6.59,104.78,Mustard
60.42,34.29,35.02,19.66,60.01,6.47,103.4,Mustard
60.74,37.39,40.0,21.52,60.51,6.88,88.85,Mustard
58.8,33.31,34.83,18.21,58.4,6.75,104.25,Mustard
64.25,39.52,36.06,22.41,57.77,6.77,106.92,Mustard
61.76,34.3,35.02,21.3,57.76,7.05,99.57,Mustard
61.29,35.83,35.82,19.7,61.73,6.84,106.53,Mustard
56.07,34.76,36.41,22.1,60.74,6.2,98.09,Mustard
60.56,33.34,35.49,22.72,61.44,6.69,105.69,Mustard
60.33,32.65,35.81,18.92,59.63,6.4,103.06,Mustard
59.8,36.27,36.23,19.68,60.8,6.93,87.2,Mustard
63.43,37.32,35.97,19.06,59.03,6.93,106.0,Mustard
67.15,36.62,37.9,20.97,58.08,6.28,101.98,Mustard
61.25,35.37,35.47,19.54,58.66,6.76,103.59,Mustard
64.12,36.05,36.46,22.21,59.86,6.91,100.18,Mustard
68.47,34.32,35.07,19.48,60.99,6.74,106.35,Mustard
60.71,33.12,36.03,20.4,61.06,6.74,99.82,Mustard
61.56,33.26,34.78,21.77,60.37,7.11,99.92,Mustard
64.12,35.45,36.96,19.57,59.4,6.41,95.26,Mustard
54.94,32.69,34.12,21.66,58.23,7.02,91.69,Mustard
57.1,34.57,38.09,20.71,64.11,6.89,100.85,Mustard
67.86,35.4,35.67,19.35,62.21,7.28,103.27,Mustard
61.09,33.58,37.08,20.77,58.23,6.44,102.27,Mustard
67.01,36.82,35.11,25.0,59.88,6.51,91.27,Mustard
65.74,37.14,35.95,16.43,56.97,6.91,99.61,Mustard
61.52,33.59,35.59,18.84,59.61,7.03,95.55,Mustard
61.49,36.46,35.13,18.21,57.63,7.03,97.61,Mustard
59.31,34.4,37.17,18.71,58.64,6.88,104.81,Mustard
61.03,34.73,35.81,21.51,58.45,6.81,95.34,Mustard
62.36,34.08,33.48,20.57,60.22,6.21,113.46,Mustard
54.51,35.8,31.88,21.3,59.12,6.47,100.46,Mustard
59.74,36.27,35.98,19.03,58.73,6.94,87.73,Mustard
63.64,35.72,34.37,18.3,60.64,6.48,108.31,Mustard
61.55,33.98,35.09,16.67,60.17,6.75,105.79,Mustard
56.46,32.48,33.11,20.8,57.9,6.89,104.25,Mustard
61.84,33.51,34.81,20.96,57.75,7.01,100.35,Mustard
60.52,35.87,31.84,20.77,60.36,6.93,85.83,Mustard
60.32,38.37,33.75,18.68,59.41,6.82,102.15,Mustard
61.45,35.86,38.56,19.93,59.73,6.59,95.4,Mustard
62.37,36.44,34.17,20.99,59.04,6.65,107.2,Mustard
57.13,35.4,37.48,19.46,61.07,6.88,92.45,Mustard
66.82,36.22,35.87,19.96,61.99,6.6,111.75,Mustard
64.15,37.8,33.44,20.57,62.0,6.91,103.26,Mustard
63.52,36.48,36.76,20.13,60.45,6.66,92.29,Mustard
58.01,34.72,37.02,19.31,59.46,6.49,94.66,Mustard
52.62,31.57,32.16,18.45,60.54,6.55,101.83,Mustard
60.96,31.89,36.8,17.31,59.26,6.47,98.99,Mustard
62.37,34.7,35.44,19.65,59.98,6.86,109.59,Mustard
58.5,31.89,33.9,20.01,62.63,7.04,111.4,Mustard
55.87,33.29,34.83,19.79,62.6,6.55,98.51,Mustard
63.42,34.25,35.66,19.61,59.35,6.41,101.32,Mustard
59.99,37.11,34.92,19.43,56.5,6.73,116.0,Mustard
60.96,33.93,36.35,20.34,56.73,7.3,95.86,Mustard
57.89,33.53,38.61,19.21,60.28,6.23,85.76,Mustard
56.34,35.57,35.94,20.16,59.91,6.59,111.09,Mustard
64.51,37.14,31.07,20.28,59.35,6.73,102.8,Mustard
64.02,34.66,36.87,20.1,60.03,6.43,102.79,Mustard
62.16,34.52,34.04,18.85,61.75,7.2,109.79,Mustard
63.34,37.03,36.07,21.15,59.75,6.83,95.21,Mustard
63.72,35.72,31.75,20.4,60.01,7.09,94.38,Mustard
59.59,34.14,34.0,18.83,62.22,6.58,112.63,Mustard
59.11,35.29,35.73,18.24,60.09,6.76,100.69,Mustard
61.13,32.96,35.08,19.9,62.09,6.3,93.33,Mustard
52.92,32.4,36.79,19.75,61.28,6.89,97.81,Mustard
59.24,36.31,37.09,19.66,65.0,6.59,99.25,Mustard
66.17,35.8,34.89,16.49,58.01,6.87,103.78,Mustard
64.47,34.57,36.37,18.89,56.27,6.71,106.16,Mustard
64.83,36.72,32.95,22.61,62.25,7.21,111.97,Mustard
60.9,36.11,35.95,19.97,56.59,6.69,93.81,Mustard
56.86,36.62,34.9,18.76,58.75,6.85,99.93,Mustard
68.72,36.8,35.87,21.17,59.99,6.47,102.49,Mustard
56.75,34.58,36.33,21.84,59.37,6.47,94.38,Mustard
61.79,35.87,34.99,19.3,57.14,6.49,88.64,Mustard
64.76,33.9,33.16,21.14,59.66,6.65,87.41,Mustard
60.95,35.69,34.07,19.96,55.67,6.52,104.52,Mustard
57.42,31.5,34.44,20.11,59.32,6.43,94.68,Mustard
63.13,34.79,31.82,20.03,58.16,6.66,92.82,Mustard
60.2,35.04,35.71,21.5,60.43,7.01,100.94,Mustard
55.31,38.28,33.87,21.11,60.19,6.54,101.36,Mustard
56.29,32.87,33.64,19.53,60.2,6.62,105.86,Mustard
64.56,35.11,35.73,22.38,60.98,6.35,109.28,Mustard
61.1,35.91,38.81,20.85,59.51,6.81,103.29,Mustard
60.26,35.46,34.92,21.36,58.11,6.99,100.47,Mustard
59.99,35.04,35.95,18.51,58.17,6.32,97.64,Mustard
58.52,34.29,34.93,19.93,57.13,6.76,102.9,Mustard
59.65,38.13,36.14,18.73,58.71,6.65,96.07,Mustard
58.87,34.39,35.96,20.94,60.12,6.26,87.17,Mustard
57.06,35.68,35.83,18.63,60.02,6.81,94.05,Mustard
61.06,37.38,37.23,21.08,58.7,6.61,102.48,Mustard
63.42,35.29,37.65,22.63,60.1,6.82,98.23,Mustard
55.7,35.01,35.7,20.09,59.43,6.76,108.75,Mustard
65.71,32.87,33.61,21.83,59.98,6.71,103.33,Mustard
62.29,36.47,35.27,21.28,59.13,7.05,110.22,Mustard
60.32,33.29,36.64,20.81,60.68,7.0,105.95,Mustard
62.01,36.46,36.93,19.54,58.92,6.7,106.65,Mustard
60.29,37.26,34.86,18.22,60.74,7.04,112.42,Mustard
59.56,34.92,33.66,18.52,58.74,6.97,100.28,Mustard
63.25,37.42,34.55,21.03,62.65,7.04,92.34,Mustard
55.85,36.33,33.61,21.85,58.3,6.73,102.85,Mustard
57.8,33.61,35.18,18.77,60.76,6.74,100.85,Mustard
65.53,30.0,35.62,20.59,61.44,6.8,111.88,Mustard
63.79,34.24,36.03,18.19,61.48,6.84,101.95,Mustard
64.6,33.74,33.99,20.8,62.65,7.14,105.08,Mustard
63.76,32.74,33.44,20.07,59.15,6.78,97.98,Mustard
62.6,35.61,35.74,17.14,57.64,6.8,95.33,Mustard
60.9,33.71,35.72,19.37,59.41,6.76,101.99,Mustard
54.17,36.04,34.11,19.83,59.57,6.98,90.53,Mustard
55.49,34.51,34.19,18.49,60.78,6.61,95.94,Mustard
68.02,36.63,36.28,19.83,58.01,6.45,111.09,Mustard
59.23,36.29,35.61,18.23,61.85,7.06,111.94,Mustard
60.31,34.62,32.95,18.36,57.6,6.64,104.94,Mustard
61.76,33.69,34.72,20.74,59.58,6.86,101.38,Mustard
59.73,36.12,39.05,21.75,59.14,6.96,104.58,Mustard
63.42,33.63,35.5,21.17,57.17,6.86,95.24,Mustard
58.48,34.08,33.97,18.46,58.57,6.78,85.71,Mustard
61.23,37.4,37.38,19.2,58.3,6.73,95.6,Mustard
62.16,35.86,37.55,20.28,59.32,6.94,110.47,Mustard
59.93,36.53,34.03,19.2,60.14,6.72,99.09,Mustard
56.45,35.11,35.01,16.81,57.54,6.88,105.28,Mustard
57.36,35.42,32.61,20.79,60.51,6.97,99.87,Mustard
64.28,34.7,33.47,20.9,58.64,6.82,95.94,Mustard
54.29,35.86,31.47,20.3,59.64,6.99,94.79,Mustard
58.86,35.44,35.17,24.34,57.35,7.26,95.8,Mustard
61.82,37.9,32.88,21.64,58.12,6.78,98.34,Mustard
54.41,32.6,33.67,19.12,62.31,6.33,108.44,Mustard
55.09,33.01,33.29,21.42,61.37,6.92,83.73,Mustard
63.41,36.77,32.8,16.55,58.74,7.32,104.88,Mustard
56.49,33.3,33.27,19.32,60.32,6.65,100.16,Mustard
53.31,35.16,35.64,21.08,57.76,6.63,98.2,Mustard
59.81,35.6,36.42,19.45,59.1,7.08,118.49,Mustard
60.31,33.72,38.15,18.66,61.94,6.71,102.0,Mustard
63.26,38.72,32.36,20.36,59.27,6.74,104.13,Mustard
61.6,33.22,36.12,21.63,57.86,7.21,102.94,Mustard
61.5,32.62,35.66,19.89,60.04,6.44,94.25,Mustard
56.5,33.72,33.94,21.55,60.26,6.56,113.47,Mustard
64.36,32.67,34.06,20.28,60.21,6.47,92.51,Mustard
60.94,31.39,37.87,20.12,61.75,6.71,97.92,Mustard
56.78,36.36,35.28,18.77,58.41,7.03,96.2,Mustard
60.98,33.25,33.37,21.53,60.0,6.84,103.23,Mustard
59.09,34.46,35.96,21.62,59.3,6.84,108.49,Mustard
64.59,36.57,33.49,19.52,64.17,6.62,98.0,Mustard
58.02,37.29,38.57,20.4,59.41,6.55,94.95,Mustard
60.43,35.69,33.63,18.38,58.62,7.23,99.61,Mustard
62.51,35.67,32.6,18.86,61.62,7.14,108.33,Mustard
58.99,34.42,33.15,20.2,57.58,7.13,96.08,Mustard
56.32,37.47,34.61,23.15,60.04,6.92,98.22,Mustard
61.18,36.1,32.37,20.66,62.16,6.96,99.8,Mustard
60.32,36.31,35.32,22.99,59.7,6.67,98.63,Mustard
61.8,34.06,36.32,19.65,60.85,6.76,110.43,Mustard
60.57,36.16,33.31,21.88,58.77,6.94,109.14,Mustard
60.62,32.05,32.6,21.46,58.27,6.61,97.4,Mustard
54.88,36.12,34.28,19.94,60.06,6.81,96.08,Mustard
62.06,38.07,34.26,16.48,60.8,6.92,80.0,Mustard
56.67,35.27,34.59,18.74,58.48,7.09,106.93,Mustard
57.33,35.88,33.75,20.69,59.74,6.81,95.29,Mustard
59.16,36.94,39.25,20.48,58.94,6.71,104.53,Mustard
65.19,36.75,35.8,21.11,62.03,6.76,107.79,Mustard
60.89,37.05,33.74,18.55,61.09,6.81,105.25,Mustard
61.37,40.0,36.53,19.79,60.02,6.67,102.15,Mustard
62.98,35.8,32.84,22.66,58.67,6.38,104.25,Mustard
60.35,37.37,32.93,21.81,55.77,6.67,98.05,Mustard
67.96,34.93,35.68,18.4,63.8,6.67,91.84,Mustard
57.5,34.52,36.88,18.8,62.24,6.78,109.29,Mustard
57.37,35.42,35.64,17.97,62.13,6.4,94.51,Mustard
56.66,35.1,36.47,19.73,57.38,7.08,105.57,Mustard
57.37,36.29,33.28,18.18,60.68,6.66,94.14,Mustard
60.94,35.28,33.77,19.66,58.3,6.54,101.72,Mustard
60.77,36.69,35.15,20.19,60.28,6.36,98.87,Mustard
56.37,36.29,33.05,20.03,58.1,6.52,102.88,Mustard
56.78,37.52,35.94,21.5,59.0,6.48,96.1,Mustard
62.36,32.61,34.08,17.71,57.18,6.49,99.25,Mustard
60.74,34.11,34.76,19.93,58.58,6.85,110.57,Mustard
62.56,30.03,34.49,18.71,59.87,6.95,101.57,Mustard
58.2,32.37,37.94,20.23,63.48,6.98,105.47,Mustard
66.04,32.31,32.88,19.15,57.86,6.44,109.42,Mustard
59.16,35.94,32.56,19.53,61.36,6.63,100.98,Mustard
62.04,34.74,34.73,18.96,58.58,6.44,104.44,Mustard
63.08,36.48,37.2,20.39,61.27,7.15,93.18,Mustard
62.9,34.82,33.28,23.35,60.3,7.31,112.1,Mustard
63.0,34.31,33.76,20.75,61.72,6.44,94.66,Mustard
64.89,32.74,37.23,20.15,61.09,6.46,99.24,Mustard
64.84,35.58,33.75,23.48,58.14,6.8,99.83,Mustard
62.84,34.43,33.79,22.38,61.63,6.12,94.71,Mustard
60.79,36.65,32.82,21.77,58.0,7.01,109.07,Mustard
61.32,32.61,35.64,20.98,59.31,6.84,99.45,Mustard
58.03,32.32,31.8,20.6,59.21,6.57,102.59,Mustard
61.82,36.37,35.48,18.71,61.57,6.61,109.95,Mustard
52.13,32.56,34.54,19.06,59.81,6.43,101.84,Mustard
61.11,35.1,34.07,20.4,61.0,6.68,105.46,Mustard
66.38,36.71,34.55,21.74,60.75,6.84,96.8,Mustard
57.73,34.86,35.59,19.85,60.68,7.1,98.24,Mustard
57.31,35.52,35.71,22.1,61.08,7.13,98.79,Mustard
54.42,32.59,36.45,20.0,58.53,6.74,105.48,Mustard
56.62,34.05,37.06,21.87,60.7,6.87,96.6,Mustard
54.76,37.38,36.78,20.13,60.37,6.5,99.1,Mustard
54.65,38.77,36.85,19.93,62.07,6.47,99.94,Mustard
64.97,33.1,34.34,19.83,63.87,6.57,89.95,Mustard
58.95,37.01,37.12,22.14,58.41,6.71,96.31,Mustard
60.98,33.51,34.74,20.18,60.87,6.75,97.87,Mustard
56.36,34.68,37.81,19.24,61.14,6.69,92.24,Mustard
59.23,34.77,31.9,16.93,60.68,6.74,96.1,Mustard
53.07,35.94,34.66,22.18,59.78,6.79,95.38,Mustard
61.98,31.71,34.21,24.34,63.02,7.08,96.39,Mustard
69.09,34.78,39.03,22.22,62.53,6.73,106.53,Mustard
57.29,34.51,36.82,17.1,59.34,6.62,109.26,Mustard
58.49,34.16,35.44,19.83,59.72,6.77,110.37,Mustard
61.63,33.97,35.75,20.04,61.05,6.68,107.63,Mustard
65.22,36.66,37.12,21.11,60.66,6.58,90.85,Mustard
65.79,36.48,35.17,19.12,62.13,6.54,105.63,Mustard
62.05,36.06,35.81,23.51,62.17,6.96,102.52,Mustard
60.27,34.91,31.5,17.79,61.48,6.69,103.82,Mustard
62.67,32.73,37.51,22.21,61.1,7.09,100.72,Mustard
60.12,36.19,32.22,20.14,62.83,6.65,106.31,Mustard
58.38,34.0,37.33,19.32,61.82,6.97,117.44,Mustard
56.98,33.03,34.26,21.86,59.42,6.59,99.98,Mustard
64.92,33.14,32.24,19.82,61.4,7.39,104.25,Mustard
60.81,34.68,37.27,22.99,59.67,6.72,100.67,Mustard
62.92,33.06,34.92,22.62,61.07,6.64,106.11,Mustard
62.57,33.72,33.52,19.99,62.53,6.56,92.88,Mustard
58.86,34.85,34.61,18.11,58.53,7.0,108.91,Mustard
55.93,33.12,36.21,21.68,60.4,6.93,92.5,Mustard
60.29,37.14,34.88,20.45,59.32,6.69,93.69,Mustard
57.05,34.19,34.09,20.64,59.32,6.89,106.09,Mustard
59.43,35.0,35.66,19.85,58.51,6.79,105.1,Mustard
63.45,32.17,35.41,19.56,56.96,6.73,104.44,Mustard
58.51,35.2,34.35,20.37,58.93,6.91,107.36,Mustard
59.18,35.96,36.03,21.22,57.98,7.26,94.59,Mustard
68.94,37.33,38.31,23.14,60.57,7.06,105.39,Mustard
56.32,36.1,34.08,22.15,58.74,6.65,108.78,Mustard
61.25,33.87,36.0,18.57,60.67,6.61,105.32,Mustard
57.82,32.17,34.99,21.6,56.81,6.42,98.56,Mustard
63.61,36.68,34.32,22.39,60.23,7.15,91.3,Mustard
60.85,34.85,35.57,21.38,61.09,7.01,99.53,Mustard
62.1,34.85,36.29,20.47,56.75,7.0,99.81,Mustard
56.86,36.46,32.06,20.5,60.46,7.13,93.79,Mustard
58.4,36.75,35.93,21.86,60.35,6.49,113.42,Mustard
60.28,32.46,32.78,19.08,60.21,6.75,103.25,Mustard
64.9,34.19,35.43,23.45,59.59,6.77,98.12,Mustard
65.15,34.02,34.37,18.43,59.49,6.64,104.15,Mustard
57.69,39.28,32.15,18.3,61.85,6.82,108.6,Mustard
56.87,34.02,35.65,19.43,61.57,6.58,104.83,Mustard
58.67,32.07,36.16,20.07,60.44,6.84,93.68,Mustard
63.72,37.22,35.24,18.92,62.28,6.94,106.62,Mustard
59.46,33.57,36.56,20.91,57.26,6.63,106.49,Mustard
53.33,35.66,35.74,19.77,57.8,6.61,91.32,Mustard
57.26,35.85,35.91,18.44,62.11,6.54,109.01,Mustard
62.2,34.45,33.67,21.71,60.72,6.41,92.19,Mustard
62.17,36.08,34.36,18.75,60.07,7.02,94.64,Mustard
59.39,37.0,36.08,18.26,59.89,6.6,98.94,Mustard
68.26,35.86,39.11,22.07,59.9,6.59,109.66,Mustard
53.87,33.97,34.97,21.9,60.71,7.13,99.23,Mustard
59.7,36.39,37.04,19.99,60.05,6.66,99.83,Mustard
54.64,33.11,33.49,18.08,58.85,7.1,95.49,Mustard
59.6,32.76,36.38,19.26,59.8,7.06,97.87,Mustard
66.6,36.79,32.27,20.84,60.23,7.16,99.12,Mustard
62.36,38.82,36.3,19.25,58.93,6.67,106.3,Mustard
56.77,35.6,35.85,20.46,61.18,6.78,86.08,Mustard
60.42,35.84,34.78,19.86,60.22,6.75,104.6,Mustard
60.83,34.06,34.02,20.33,59.61,6.85,98.59,Mustard
56.97,31.7,35.33,20.24,58.85,6.78,95.03,Mustard
62.33,33.42,35.52,17.62,59.41,6.59,90.42,Mustard
60.83,35.94,32.98,17.82,58.83,6.72,102.24,Mustard
62.41,37.23,37.02,18.97,60.65,6.76,99.93,Mustard
60.7,36.06,38.77,20.46,59.51,6.41,101.52,Mustard
66.62,34.91,32.88,22.94,59.37,6.88,96.39,Mustard
56.45,34.84,35.56,21.59,59.86,6.94,101.47,Mustard
58.52,36.56,34.2,22.42,58.99,6.91,94.89,Mustard
60.9,36.59,36.59,18.77,63.7,6.94,94.59,Mustard
63.04,30.66,37.26,19.67,58.8,6.58,110.95,Mustard
54.31,35.3,37.53,18.5,61.2,7.35,106.11,Mustard
58.99,33.69,35.91,21.52,60.0,6.48,106.83,Mustard
59.15,35.35,36.77,19.64,61.89,6.85,101.87,Mustard
58.52,36.23,33.18,18.41,61.65,6.26,100.39,Mustard
54.68,36.2,34.55,16.51,62.18,6.61,107.02,Mustard
60.39,34.53,32.8,21.77,58.84,7.12,117.21,Mustard
57.74,33.32,35.63,17.1,60.76,6.81,99.1,Mustard
59.52,37.6,37.26,15.66,60.31,6.9,99.07,Mustard
56.14,36.48,35.02,18.89,60.12,7.17,102.39,Mustard
59.77,36.5,33.66,16.26,62.19,6.89,99.26,Mustard
55.86,38.32,36.04,21.11,59.5,6.97,100.93,Mustard
61.21,35.07,34.48,17.69,59.39,6.64,95.29,Mustard
59.32,34.36,35.1,21.74,57.9,6.88,93.72,Mustard
55.59,37.09,33.1,19.75,60.62,6.54,99.68,Mustard
61.45,34.77,36.65,19.11,61.55,6.87,103.83,Mustard
63.63,35.11,37.41,19.81,60.32,6.69,97.16,Mustard
53.89,34.42,35.14,22.69,58.25,6.83,105.32,Mustard
64.44,37.94,36.68,19.09,58.12,6.23,100.69,Mustard
52.21,35.83,36.65,18.45,57.91,6.5,87.89,Mustard
62.96,31.78,33.68,15.81,62.64,6.42,102.47,Mustard
60.66,35.45,33.82,16.89,61.48,6.7,102.22,Mustard
58.68,35.63,37.07,21.58,58.16,7.06,107.01,Mustard
58.39,36.24,35.32,20.5,59.49,6.73,97.72,Mustard
54.22,33.27,36.35,20.85,58.74,6.79,101.83,Mustard
63.51,32.97,36.24,21.96,59.35,6.78,110.26,Mustard
59.18,34.84,38.55,19.92,59.94,7.2,102.41,Mustard
58.13,36.0,34.46,19.35,63.24,6.52,103.72,Mustard
64.02,35.49,33.02,20.8,59.17,6.75,90.1,Mustard
63.1,31.22,32.39,20.22,60.08,7.02,109.79,Mustard
60.16,36.98,35.12,22.82,55.13,6.41,103.51,Mustard
61.74,34.97,32.48,22.23,62.14,6.54,98.41,Mustard
57.59,36.19,35.85,20.0,61.94,6.3,94.92,Mustard
54.46,35.81,34.24,18.75,57.33,6.69,103.02,Mustard
61.71,35.41,36.4,20.47,58.01,6.09,87.33,Mustard
56.78,35.0,32.87,18.31,59.73,7.02,96.71,Mustard
67.77,32.5,33.44,21.09,57.17,6.86,93.87,Mustard
64.46,36.27,36.15,17.67,59.18,7.07,101.38,Mustard
61.85,38.75,32.38,23.93,59.23,6.65,94.58,Mustard
